lsoa11cd,lad19cd,lad19nm,index_domain,decile,rank,score,year
E01006328,E08000010,Wigan,Index of Multiple Deprivation,1,2537,47.675,2019
E01006328,E08000010,Wigan,Living Environment,1,755,59.24,2019
E01006329,E08000010,Wigan,Barriers to Housing and Services,5,16155,20.42,2019
E01006329,E08000010,Wigan,Crime,2,4592,0.879,2019
E01006329,E08000010,Wigan,"Education, Skills and Training",1,3161,50.501,2019
E01006329,E08000010,Wigan,Employment,2,5269,0.166,2019
E01006329,E08000010,Wigan,Health Deprivation and Disability,1,2177,1.335,2019
E01006329,E08000010,Wigan,Income,2,6231,0.207,2019
E01006329,E08000010,Wigan,Income Deprivation Affecting Children,2,3976,0.31,2019
E01006329,E08000010,Wigan,Income Deprivation Affecting Older People,5,13875,0.153,2019
E01006329,E08000010,Wigan,Index of Multiple Deprivation,2,4619,38.875,2019
E01006329,E08000010,Wigan,Living Environment,7,19811,14.353,2019
E01006330,E08000010,Wigan,Barriers to Housing and Services,10,32082,4.856,2019
E01006330,E08000010,Wigan,Crime,5,13485,0.201,2019
E01006330,E08000010,Wigan,"Education, Skills and Training",8,23738,8.197,2019
E01006330,E08000010,Wigan,Employment,5,16327,0.08,2019
E01006330,E08000010,Wigan,Health Deprivation and Disability,5,15031,0.064,2019
E01006330,E08000010,Wigan,Income,8,24196,0.058,2019
E01006330,E08000010,Wigan,Income Deprivation Affecting Children,10,29889,0.035,2019
E01006330,E08000010,Wigan,Income Deprivation Affecting Older People,7,20429,0.097,2019
E01006330,E08000010,Wigan,Index of Multiple Deprivation,8,23301,11.032,2019
E01006330,E08000010,Wigan,Living Environment,8,24274,9.779,2019
E01006331,E08000010,Wigan,Barriers to Housing and Services,9,26460,12.098,2019
E01006331,E08000010,Wigan,Crime,7,19893,-0.219,2019
E01006331,E08000010,Wigan,"Education, Skills and Training",7,22276,9.586,2019
E01006331,E08000010,Wigan,Employment,8,23672,0.053,2019
E01006331,E08000010,Wigan,Health Deprivation and Disability,6,16794,-0.051,2019
E01006331,E08000010,Wigan,Income,9,27020,0.046,2019
E01006331,E08000010,Wigan,Income Deprivation Affecting Children,10,31469,0.024,2019
E01006331,E08000010,Wigan,Income Deprivation Affecting Older People,7,19740,0.102,2019
E01006331,E08000010,Wigan,Index of Multiple Deprivation,9,27671,7.514,2019
E01006331,E08000010,Wigan,Living Environment,10,31218,2.982,2019
E01006332,E08000010,Wigan,Barriers to Housing and Services,9,26962,11.649,2019
E01006332,E08000010,Wigan,Crime,3,7382,0.626,2019
E01006332,E08000010,Wigan,"Education, Skills and Training",5,16243,16.432,2019
E01006332,E08000010,Wigan,Employment,4,11664,0.106,2019
E01006332,E08000010,Wigan,Health Deprivation and Disability,1,2073,1.354,2019
E01006332,E08000010,Wigan,Income,4,12724,0.128,2019
E01006332,E08000010,Wigan,Income Deprivation Affecting Children,7,22754,0.077,2019
E01006332,E08000010,Wigan,Income Deprivation Affecting Older People,3,7421,0.241,2019
E01006332,E08000010,Wigan,Index of Multiple Deprivation,4,10847,24.862,2019
E01006332,E08000010,Wigan,Living Environment,6,19234,14.969,2019
E01006333,E08000010,Wigan,Barriers to Housing and Services,10,31699,5.714,2019
E01006333,E08000010,Wigan,Crime,1,415,1.793,2019
E01006333,E08000010,Wigan,"Education, Skills and Training",3,6633,35.414,2019
E01006333,E08000010,Wigan,Employment,2,4352,0.179,2019
E01006333,E08000010,Wigan,Health Deprivation and Disability,2,3295,1.131,2019
E01006333,E08000010,Wigan,Income,2,5120,0.227,2019
E01006333,E08000010,Wigan,Income Deprivation Affecting Children,2,5162,0.283,2019
E01006333,E08000010,Wigan,Income Deprivation Affecting Older People,3,8044,0.23,2019
E01006333,E08000010,Wigan,Index of Multiple Deprivation,1,3190,44.35,2019
E01006333,E08000010,Wigan,Living Environment,1,2119,48.776,2019
E01006334,E08000010,Wigan,Barriers to Housing and Services,10,30189,8.172,2019
E01006334,E08000010,Wigan,Crime,1,581,1.694,2019
E01006334,E08000010,Wigan,"Education, Skills and Training",1,2710,53.119,2019
E01006334,E08000010,Wigan,Employment,1,1700,0.237,2019
E01006334,E08000010,Wigan,Health Deprivation and Disability,2,3498,1.104,2019
E01006334,E08000010,Wigan,Income,1,2523,0.29,2019
E01006334,E08000010,Wigan,Income Deprivation Affecting Children,1,412,0.484,2019
E01006334,E08000010,Wigan,Income Deprivation Affecting Older People,3,8919,0.216,2019
E01006334,E08000010,Wigan,Index of Multiple Deprivation,1,1408,55.443,2019
E01006334,E08000010,Wigan,Living Environment,1,794,58.765,2019
E01006335,E08000010,Wigan,Barriers to Housing and Services,10,31556,5.972,2019
E01006335,E08000010,Wigan,Crime,3,7780,0.598,2019
E01006335,E08000010,Wigan,"Education, Skills and Training",4,10977,24.721,2019
E01006335,E08000010,Wigan,Employment,3,8414,0.131,2019
E01006335,E08000010,Wigan,Health Deprivation and Disability,3,8567,0.545,2019
E01006335,E08000010,Wigan,Income,3,8518,0.174,2019
E01006335,E08000010,Wigan,Income Deprivation Affecting Children,3,9597,0.207,2019
E01006335,E08000010,Wigan,Income Deprivation Affecting Older People,3,8770,0.218,2019
E01006335,E08000010,Wigan,Index of Multiple Deprivation,3,9328,27.444,2019
E01006335,E08000010,Wigan,Living Environment,3,6596,34.196,2019
E01006336,E08000010,Wigan,Barriers to Housing and Services,8,23467,14.657,2019
E01006336,E08000010,Wigan,Crime,1,2389,1.174,2019
E01006336,E08000010,Wigan,"Education, Skills and Training",1,1007,66.863,2019
E01006336,E08000010,Wigan,Employment,1,508,0.295,2019
E01006336,E08000010,Wigan,Health Deprivation and Disability,1,1460,1.504,2019
E01006336,E08000010,Wigan,Income,1,724,0.369,2019
E01006336,E08000010,Wigan,Income Deprivation Affecting Children,1,935,0.431,2019
E01006336,E08000010,Wigan,Income Deprivation Affecting Older People,1,2838,0.358,2019
E01006336,E08000010,Wigan,Index of Multiple Deprivation,1,833,60.951,2019
E01006336,E08000010,Wigan,Living Environment,9,26825,7.408,2019
E01006337,E08000010,Wigan,Barriers to Housing and Services,7,19955,17.38,2019
E01006337,E08000010,Wigan,Crime,2,3400,1.015,2019
E01006337,E08000010,Wigan,"Education, Skills and Training",5,14646,18.678,2019
E01006337,E08000010,Wigan,Employment,4,10330,0.115,2019
E01006337,E08000010,Wigan,Health Deprivation and Disability,4,10150,0.413,2019
E01006337,E08000010,Wigan,Income,6,17233,0.094,2019
E01006337,E08000010,Wigan,Income Deprivation Affecting Children,7,22515,0.079,2019
E01006337,E08000010,Wigan,Income Deprivation Affecting Older People,7,20158,0.099,2019
E01006337,E08000010,Wigan,Index of Multiple Deprivation,5,13197,21.472,2019
E01006337,E08000010,Wigan,Living Environment,8,23981,10.083,2019
E01006338,E08000010,Wigan,Barriers to Housing and Services,10,32218,4.502,2019
E01006338,E08000010,Wigan,Crime,1,1495,1.363,2019
E01006338,E08000010,Wigan,"Education, Skills and Training",2,6496,35.847,2019
E01006338,E08000010,Wigan,Employment,3,6605,0.15,2019
E01006338,E08000010,Wigan,Health Deprivation and Disability,2,4533,0.961,2019
E01006338,E08000010,Wigan,Income,3,7831,0.183,2019
E01006338,E08000010,Wigan,Income Deprivation Affecting Children,3,7225,0.244,2019
E01006338,E08000010,Wigan,Income Deprivation Affecting Older People,5,13868,0.153,2019
E01006338,E08000010,Wigan,Index of Multiple Deprivation,2,6233,34.093,2019
E01006338,E08000010,Wigan,Living Environment,4,13119,23.014,2019
E01006339,E08000010,Wigan,Barriers to Housing and Services,10,32322,4.175,2019
E01006339,E08000010,Wigan,Crime,8,25261,-0.616,2019
E01006339,E08000010,Wigan,"Education, Skills and Training",7,21816,10.004,2019
E01006339,E08000010,Wigan,Employment,5,15057,0.086,2019
E01006339,E08000010,Wigan,Health Deprivation and Disability,5,14664,0.09,2019
E01006339,E08000010,Wigan,Income,7,21961,0.068,2019
E01006339,E08000010,Wigan,Income Deprivation Affecting Children,9,28920,0.041,2019
E01006339,E08000010,Wigan,Income Deprivation Affecting Older People,7,22510,0.085,2019
E01006339,E08000010,Wigan,Index of Multiple Deprivation,8,23812,10.566,2019
E01006339,E08000010,Wigan,Living Environment,9,28957,5.358,2019
E01006340,E08000010,Wigan,Barriers to Housing and Services,7,22860,15.102,2019
E01006340,E08000010,Wigan,Crime,5,13948,0.173,2019
E01006340,E08000010,Wigan,"Education, Skills and Training",3,7405,33.11,2019
E01006340,E08000010,Wigan,Employment,3,6954,0.146,2019
E01006340,E08000010,Wigan,Health Deprivation and Disability,2,4925,0.914,2019
E01006340,E08000010,Wigan,Income,3,8652,0.172,2019
E01006340,E08000010,Wigan,Income Deprivation Affecting Children,4,12909,0.163,2019
E01006340,E08000010,Wigan,Income Deprivation Affecting Older People,3,8072,0.23,2019
E01006340,E08000010,Wigan,Index of Multiple Deprivation,3,9220,27.654,2019
E01006340,E08000010,Wigan,Living Environment,9,26890,7.361,2019
E01006341,E08000010,Wigan,Barriers to Housing and Services,8,23293,14.798,2019
E01006341,E08000010,Wigan,Crime,4,12175,0.285,2019
E01006341,E08000010,Wigan,"Education, Skills and Training",6,18876,13.203,2019
E01006341,E08000010,Wigan,Employment,2,6241,0.154,2019
E01006341,E08000010,Wigan,Health Deprivation and Disability,2,4556,0.958,2019
E01006341,E08000010,Wigan,Income,2,6370,0.205,2019
E01006341,E08000010,Wigan,Income Deprivation Affecting Children,4,10607,0.192,2019
E01006341,E08000010,Wigan,Income Deprivation Affecting Older People,2,4186,0.313,2019
E01006341,E08000010,Wigan,Index of Multiple Deprivation,3,9453,27.219,2019
E01006341,E08000010,Wigan,Living Environment,9,28486,5.825,2019
E01006342,E08000010,Wigan,Barriers to Housing and Services,10,31028,6.911,2019
E01006342,E08000010,Wigan,Crime,4,11741,0.313,2019
E01006342,E08000010,Wigan,"Education, Skills and Training",2,5275,40.38,2019
E01006342,E08000010,Wigan,Employment,2,4046,0.184,2019
E01006342,E08000010,Wigan,Health Deprivation and Disability,2,4403,0.976,2019
E01006342,E08000010,Wigan,Income,2,4803,0.234,2019
E01006342,E08000010,Wigan,Income Deprivation Affecting Children,2,6029,0.266,2019
E01006342,E08000010,Wigan,Income Deprivation Affecting Older People,2,5270,0.285,2019
E01006342,E08000010,Wigan,Index of Multiple Deprivation,2,5917,34.923,2019
E01006342,E08000010,Wigan,Living Environment,6,18295,16.139,2019
E01006343,E08000010,Wigan,Barriers to Housing and Services,9,28739,9.848,2019
E01006343,E08000010,Wigan,Crime,9,27143,-0.784,2019
E01006343,E08000010,Wigan,"Education, Skills and Training",9,28643,3.903,2019
E01006343,E08000010,Wigan,Employment,9,26931,0.043,2019
E01006343,E08000010,Wigan,Health Deprivation and Disability,7,21892,-0.382,2019
E01006343,E08000010,Wigan,Income,10,30802,0.03,2019
E01006343,E08000010,Wigan,Income Deprivation Affecting Children,10,31570,0.023,2019
E01006343,E08000010,Wigan,Income Deprivation Affecting Older People,9,27397,0.059,2019
E01006343,E08000010,Wigan,Index of Multiple Deprivation,10,31694,3.775,2019
E01006343,E08000010,Wigan,Living Environment,10,31445,2.731,2019
E01006344,E08000010,Wigan,Barriers to Housing and Services,9,27161,11.464,2019
E01006344,E08000010,Wigan,Crime,6,16703,-0.002,2019
E01006344,E08000010,Wigan,"Education, Skills and Training",2,4159,45.072,2019
E01006344,E08000010,Wigan,Employment,2,4084,0.184,2019
E01006344,E08000010,Wigan,Health Deprivation and Disability,2,5160,0.888,2019
E01006344,E08000010,Wigan,Income,2,4447,0.241,2019
E01006344,E08000010,Wigan,Income Deprivation Affecting Children,2,4769,0.292,2019
E01006344,E08000010,Wigan,Income Deprivation Affecting Older People,2,5385,0.282,2019
E01006344,E08000010,Wigan,Index of Multiple Deprivation,2,6089,34.438,2019
E01006344,E08000010,Wigan,Living Environment,8,24126,9.932,2019
E01006345,E08000010,Wigan,Barriers to Housing and Services,10,32661,2.644,2019
E01006345,E08000010,Wigan,Crime,8,23480,-0.479,2019
E01006345,E08000010,Wigan,"Education, Skills and Training",8,25972,6.192,2019
E01006345,E08000010,Wigan,Employment,6,16923,0.077,2019
E01006345,E08000010,Wigan,Health Deprivation and Disability,4,13010,0.204,2019
E01006345,E08000010,Wigan,Income,7,21682,0.069,2019
E01006345,E08000010,Wigan,Income Deprivation Affecting Children,8,24586,0.066,2019
E01006345,E08000010,Wigan,Income Deprivation Affecting Older People,7,20634,0.096,2019
E01006345,E08000010,Wigan,Index of Multiple Deprivation,8,24477,10.033,2019
E01006345,E08000010,Wigan,Living Environment,9,28536,5.776,2019
E01006346,E08000010,Wigan,Barriers to Housing and Services,9,28591,10.028,2019
E01006346,E08000010,Wigan,Crime,4,12789,0.245,2019
E01006346,E08000010,Wigan,"Education, Skills and Training",5,15610,17.284,2019
E01006346,E08000010,Wigan,Employment,5,13183,0.096,2019
E01006346,E08000010,Wigan,Health Deprivation and Disability,4,10379,0.396,2019
E01006346,E08000010,Wigan,Income,5,13470,0.122,2019
E01006346,E08000010,Wigan,Income Deprivation Affecting Children,5,15855,0.132,2019
E01006346,E08000010,Wigan,Income Deprivation Affecting Older People,4,11902,0.175,2019
E01006346,E08000010,Wigan,Index of Multiple Deprivation,5,15478,18.718,2019
E01006346,E08000010,Wigan,Living Environment,5,15688,19.485,2019
E01006347,E08000010,Wigan,Barriers to Housing and Services,10,31768,5.598,2019
E01006347,E08000010,Wigan,Crime,9,28190,-0.895,2019
E01006347,E08000010,Wigan,"Education, Skills and Training",8,25594,6.506,2019
E01006347,E08000010,Wigan,Employment,9,27623,0.041,2019
E01006347,E08000010,Wigan,Health Deprivation and Disability,6,17054,-0.068,2019
E01006347,E08000010,Wigan,Income,9,29123,0.038,2019
E01006347,E08000010,Wigan,Income Deprivation Affecting Children,10,30895,0.029,2019
E01006347,E08000010,Wigan,Income Deprivation Affecting Older People,8,25422,0.069,2019
E01006347,E08000010,Wigan,Index of Multiple Deprivation,10,30744,4.763,2019
E01006347,E08000010,Wigan,Living Environment,10,31149,3.064,2019
E01006348,E08000010,Wigan,Barriers to Housing and Services,6,17414,19.379,2019
E01006348,E08000010,Wigan,Crime,3,9384,0.477,2019
E01006348,E08000010,Wigan,"Education, Skills and Training",9,27859,4.538,2019
E01006348,E08000010,Wigan,Employment,8,25944,0.046,2019
E01006348,E08000010,Wigan,Health Deprivation and Disability,6,18226,-0.139,2019
E01006348,E08000010,Wigan,Income,9,29428,0.037,2019
E01006348,E08000010,Wigan,Income Deprivation Affecting Children,10,32020,0.019,2019
E01006348,E08000010,Wigan,Income Deprivation Affecting Older People,9,27160,0.06,2019
E01006348,E08000010,Wigan,Index of Multiple Deprivation,8,26171,8.699,2019
E01006348,E08000010,Wigan,Living Environment,8,23677,10.371,2019
E01006349,E08000010,Wigan,Barriers to Housing and Services,4,10379,25.784,2019
E01006349,E08000010,Wigan,Crime,2,6166,0.731,2019
E01006349,E08000010,Wigan,"Education, Skills and Training",5,14952,18.257,2019
E01006349,E08000010,Wigan,Employment,6,17183,0.076,2019
E01006349,E08000010,Wigan,Health Deprivation and Disability,3,9185,0.493,2019
E01006349,E08000010,Wigan,Income,5,16122,0.101,2019
E01006349,E08000010,Wigan,Income Deprivation Affecting Children,6,19046,0.103,2019
E01006349,E08000010,Wigan,Income Deprivation Affecting Older People,4,9912,0.201,2019
E01006349,E08000010,Wigan,Index of Multiple Deprivation,5,13448,21.139,2019
E01006349,E08000010,Wigan,Living Environment,4,11948,24.744,2019
E01006350,E08000010,Wigan,Barriers to Housing and Services,8,23073,14.966,2019
E01006350,E08000010,Wigan,Crime,1,2933,1.079,2019
E01006350,E08000010,Wigan,"Education, Skills and Training",1,561,73.798,2019
E01006350,E08000010,Wigan,Employment,1,1336,0.248,2019
E01006350,E08000010,Wigan,Health Deprivation and Disability,1,465,1.899,2019
E01006350,E08000010,Wigan,Income,1,829,0.363,2019
E01006350,E08000010,Wigan,Income Deprivation Affecting Children,1,1086,0.421,2019
E01006350,E08000010,Wigan,Income Deprivation Affecting Older People,1,1325,0.432,2019
E01006350,E08000010,Wigan,Index of Multiple Deprivation,1,908,60.135,2019
E01006350,E08000010,Wigan,Living Environment,10,29829,4.5,2019
E01006351,E08000010,Wigan,Barriers to Housing and Services,8,23283,14.81,2019
E01006351,E08000010,Wigan,Crime,2,5146,0.827,2019
E01006351,E08000010,Wigan,"Education, Skills and Training",1,620,72.754,2019
E01006351,E08000010,Wigan,Employment,1,1230,0.252,2019
E01006351,E08000010,Wigan,Health Deprivation and Disability,1,1711,1.437,2019
E01006351,E08000010,Wigan,Income,1,903,0.358,2019
E01006351,E08000010,Wigan,Income Deprivation Affecting Children,1,1640,0.391,2019
E01006351,E08000010,Wigan,Income Deprivation Affecting Older People,1,1358,0.43,2019
E01006351,E08000010,Wigan,Index of Multiple Deprivation,1,1339,56.128,2019
E01006351,E08000010,Wigan,Living Environment,10,30426,3.861,2019
E01006352,E08000010,Wigan,Barriers to Housing and Services,10,31162,6.672,2019
E01006352,E08000010,Wigan,Crime,1,2027,1.241,2019
E01006352,E08000010,Wigan,"Education, Skills and Training",3,7679,32.358,2019
E01006352,E08000010,Wigan,Employment,2,6065,0.156,2019
E01006352,E08000010,Wigan,Health Deprivation and Disability,2,3313,1.13,2019
E01006352,E08000010,Wigan,Income,3,7404,0.189,2019
E01006352,E08000010,Wigan,Income Deprivation Affecting Children,4,10524,0.193,2019
E01006352,E08000010,Wigan,Income Deprivation Affecting Older People,3,8140,0.228,2019
E01006352,E08000010,Wigan,Index of Multiple Deprivation,2,5649,35.67,2019
E01006352,E08000010,Wigan,Living Environment,3,8244,31.026,2019
E01006353,E08000010,Wigan,Barriers to Housing and Services,9,26708,11.859,2019
E01006353,E08000010,Wigan,Crime,1,3036,1.064,2019
E01006353,E08000010,Wigan,"Education, Skills and Training",3,7649,32.421,2019
E01006353,E08000010,Wigan,Employment,4,10101,0.117,2019
E01006353,E08000010,Wigan,Health Deprivation and Disability,3,8445,0.555,2019
E01006353,E08000010,Wigan,Income,4,10552,0.149,2019
E01006353,E08000010,Wigan,Income Deprivation Affecting Children,3,8791,0.219,2019
E01006353,E08000010,Wigan,Income Deprivation Affecting Older People,6,17954,0.115,2019
E01006353,E08000010,Wigan,Index of Multiple Deprivation,3,9692,26.815,2019
E01006353,E08000010,Wigan,Living Environment,6,17267,17.427,2019
E01006354,E08000010,Wigan,Barriers to Housing and Services,9,29454,9.065,2019
E01006354,E08000010,Wigan,Crime,2,6547,0.696,2019
E01006354,E08000010,Wigan,"Education, Skills and Training",2,4553,43.368,2019
E01006354,E08000010,Wigan,Employment,2,5914,0.157,2019
E01006354,E08000010,Wigan,Health Deprivation and Disability,1,1989,1.373,2019
E01006354,E08000010,Wigan,Income,2,6319,0.206,2019
E01006354,E08000010,Wigan,Income Deprivation Affecting Children,3,8310,0.227,2019
